current_player,is_current_player_hand_winner,is_current_player_game_winner,current_player_end_hand_score_advantage,current_player_score,opponent_score,current_player_deadwood,current_player_num_hit_cards,num_melds,point_sum_melds,num_combos,point_sum_combos,num_knock_cache,point_sum_knock_cache,num_load_cards,point_sum_load_cards,turns_taken,num_nearby_opponent_cards,discard_danger
0.0,1,1,9.0,86.0,76.0,9.0,3.0,2.0,21.0,1.0,0.0,4.0,5.0,0.0,0.0,6.0,0.0,0.7009321641057098
0.0,1,1,13.0,95.0,76.0,15.0,4.0,2.0,57.0,1.0,8.0,3.0,7.0,0.0,0.0,1.0,0.0,0.3090985197379332
1.0,0,0,-13.0,76.0,95.0,30.0,3.0,1.0,21.0,1.0,7.0,4.0,6.0,2.0,13.0,2.0,0.0,0.4676517813225516
0.0,1,1,13.0,95.0,76.0,13.0,4.0,2.0,57.0,1.0,4.0,3.0,5.0,1.0,4.0,3.0,0.0,0.3906371706960937
1.0,0,0,-13.0,76.0,95.0,21.0,2.0,1.0,28.0,1.0,7.0,4.0,6.0,1.0,5.0,4.0,0.0,0.07148457010332747
0.0,1,1,13.0,95.0,76.0,13.0,4.0,2.0,57.0,1.0,4.0,3.0,5.0,1.0,4.0,5.0,0.0,0.3975211393083739
1.0,0,0,-13.0,76.0,95.0,21.0,2.0,1.0,28.0,1.0,7.0,4.0,6.0,1.0,5.0,6.0,0.0,0.41493852752726224
0.0,1,1,13.0,95.0,76.0,8.0,3.0,2.0,67.0,1.0,4.0,3.0,5.0,0.0,0.0,7.0,0.0,0.32955954490755246
0.0,1,1,6.0,0.0,0.0,50.0,3.0,1.0,3.0,1.0,14.0,2.0,5.0,3.0,25.0,1.0,0.0,0.3285809871002412
1.0,0,0,-6.0,0.0,0.0,73.0,6.0,0.0,0.0,3.0,32.0,2.0,5.0,4.0,33.0,2.0,0.0,0.23348309392315295
0.0,1,1,6.0,0.0,0.0,24.0,2.0,2.0,24.0,0.0,0.0,2.0,5.0,2.0,15.0,3.0,0.0,0.06893291222025888
1.0,0,0,-6.0,0.0,0.0,66.0,8.0,0.0,0.0,4.0,36.0,3.0,7.0,3.0,24.0,4.0,0.0,0.5547395738767726
0.0,1,1,6.0,0.0,0.0,15.0,2.0,2.0,24.0,0.0,0.0,3.0,5.0,1.0,6.0,5.0,0.0,0.16814333203246748
1.0,0,0,-6.0,0.0,0.0,38.0,7.0,1.0,24.0,3.0,20.0,3.0,7.0,2.0,14.0,6.0,0.0,0.07957401418913021
0.0,1,1,6.0,0.0,0.0,15.0,2.0,2.0,24.0,0.0,0.0,3.0,5.0,1.0,6.0,7.0,0.0,0.14356300338857855
1.0,0,0,-6.0,0.0,0.0,38.0,7.0,1.0,24.0,3.0,20.0,3.0,7.0,2.0,14.0,8.0,0.0,0.17697061597056266
0.0,1,1,6.0,0.0,0.0,12.0,5.0,2.0,24.0,2.0,11.0,3.0,5.0,0.0,0.0,9.0,0.0,0.7141925065787971
1.0,0,0,-6.0,0.0,0.0,32.0,9.0,1.0,24.0,4.0,26.0,3.0,7.0,1.0,4.0,10.0,0.0,0.0557963897075017
0.0,1,1,6.0,0.0,0.0,12.0,5.0,2.0,24.0,2.0,11.0,3.0,5.0,0.0,0.0,11.0,0.0,0.13250626534022733
1.0,0,0,-6.0,0.0,0.0,30.0,8.0,1.0,24.0,4.0,23.0,3.0,7.0,1.0,5.0,12.0,0.0,0.0
0.0,1,1,6.0,0.0,0.0,12.0,5.0,2.0,24.0,2.0,11.0,3.0,5.0,0.0,0.0,13.0,0.0,0.7577508943408418
1.0,0,0,-6.0,0.0,0.0,14.0,7.0,2.0,36.0,3.0,15.0,3.0,7.0,0.0,0.0,14.0,0.0,0.2448911028830432
0.0,1,1,6.0,0.0,0.0,12.0,5.0,2.0,24.0,2.0,11.0,3.0,5.0,0.0,0.0,15.0,0.0,0.06810098558092062
1.0,0,0,-6.0,0.0,0.0,14.0,7.0,2.0,36.0,3.0,15.0,3.0,7.0,0.0,0.0,16.0,0.0,0.09315170957507543
0.0,1,1,6.0,0.0,0.0,8.0,2.0,2.0,31.0,1.0,5.0,3.0,5.0,0.0,0.0,17.0,0.0,0.34046557437792757
1.0,1,0,5.0,0.0,6.0,67.0,6.0,0.0,0.0,3.0,32.0,3.0,3.0,3.0,27.0,1.0,0.0,0.16953283466222313
0.0,0,1,-5.0,6.0,0.0,60.0,5.0,0.0,0.0,3.0,26.0,4.0,6.0,4.0,26.0,2.0,0.0,0.8066023896563699
1.0,1,0,5.0,0.0,6.0,63.0,8.0,0.0,0.0,4.0,43.0,3.0,3.0,2.0,17.0,3.0,0.0,0.32706956233987505
0.0,0,1,-5.0,6.0,0.0,60.0,6.0,0.0,0.0,4.0,46.0,4.0,6.0,3.0,17.0,4.0,0.0,0.6740329433432354
1.0,1,0,5.0,0.0,6.0,63.0,6.0,0.0,0.0,3.0,26.0,3.0,3.0,4.0,35.0,5.0,0.0,0.1646819070498156
0.0,0,1,-5.0,6.0,0.0,55.0,7.0,0.0,0.0,4.0,21.0,4.0,6.0,4.0,33.0,6.0,0.0,0.0
1.0,1,0,5.0,0.0,6.0,62.0,9.0,0.0,0.0,4.0,42.0,3.0,3.0,2.0,17.0,7.0,0.0,0.0
0.0,0,1,-5.0,6.0,0.0,55.0,8.0,0.0,0.0,5.0,41.0,4.0,6.0,2.0,13.0,8.0,0.0,0.09921163530476171
1.0,1,0,5.0,0.0,6.0,34.0,7.0,1.0,24.0,3.0,26.0,3.0,3.0,1.0,7.0,9.0,0.0,0.15379203846687542
0.0,0,1,-5.0,6.0,0.0,27.0,7.0,1.0,30.0,4.0,21.0,4.0,6.0,1.0,6.0,10.0,0.0,0.7436079743501316
1.0,1,0,5.0,0.0,6.0,32.0,9.0,1.0,24.0,4.0,36.0,3.0,3.0,0.0,0.0,11.0,0.0,0.17180821133958243
0.0,0,1,-5.0,6.0,0.0,27.0,7.0,1.0,30.0,4.0,21.0,4.0,6.0,1.0,6.0,12.0,0.0,0.17411674228589635
1.0,1,0,5.0,0.0,6.0,32.0,9.0,1.0,24.0,4.0,36.0,3.0,3.0,0.0,0.0,13.0,0.0,0.0
0.0,0,1,-5.0,6.0,0.0,26.0,7.0,1.0,30.0,4.0,21.0,4.0,6.0,1.0,5.0,14.0,0.0,0.94430288432266
1.0,1,0,5.0,0.0,6.0,12.0,4.0,2.0,42.0,1.0,3.0,3.0,3.0,1.0,5.0,15.0,0.0,0.28443752639854825
0.0,0,1,-5.0,6.0,0.0,11.0,3.0,2.0,42.0,1.0,0.0,3.0,3.0,1.0,4.0,16.0,0.0,0.4972465190684777
1.0,1,0,5.0,0.0,6.0,6.0,3.0,2.0,50.0,1.0,3.0,3.0,3.0,0.0,0.0,17.0,0.0,0.22183758803471595
0.0,0,1,-5.0,6.0,5.0,71.0,9.0,0.0,0.0,5.0,72.0,2.0,3.0,1.0,10.0,1.0,0.0,0.3962312151519739
1.0,1,0,5.0,5.0,6.0,35.0,3.0,1.0,30.0,1.0,0.0,3.0,3.0,4.0,26.0,2.0,0.0,0.3327600403537501
0.0,0,1,-5.0,6.0,5.0,65.0,11.0,0.0,0.0,5.0,61.0,3.0,6.0,1.0,10.0,3.0,0.0,0.07099015781334767
1.0,1,0,5.0,5.0,6.0,27.0,3.0,1.0,30.0,1.0,0.0,4.0,4.0,3.0,16.0,4.0,0.0,0.060762865571667164
0.0,0,1,-5.0,6.0,5.0,60.0,12.0,0.0,0.0,6.0,68.0,3.0,6.0,0.0,0.0,5.0,0.0,0.2329153696777823
1.0,1,0,5.0,5.0,6.0,21.0,5.0,1.0,30.0,3.0,3.0,5.0,5.0,2.0,9.0,6.0,0.0,0.6252435449457765
0.0,0,1,-5.0,6.0,5.0,35.0,7.0,1.0,21.0,3.0,23.0,3.0,6.0,1.0,8.0,7.0,0.0,0.06646978540102337
1.0,1,0,5.0,5.0,6.0,21.0,5.0,1.0,30.0,3.0,3.0,5.0,5.0,2.0,9.0,8.0,0.0,0.0
0.0,0,1,-5.0,6.0,5.0,31.0,9.0,1.0,21.0,5.0,40.0,3.0,6.0,0.0,0.0,9.0,0.0,0.19913950933366245
1.0,1,0,5.0,5.0,6.0,21.0,5.0,1.0,30.0,3.0,3.0,5.0,5.0,2.0,9.0,10.0,0.0,0.727941905614478
0.0,0,1,-5.0,6.0,5.0,14.0,5.0,2.0,36.0,2.0,13.0,3.0,6.0,0.0,0.0,11.0,0.0,0.3314124154971028
1.0,1,0,5.0,5.0,6.0,9.0,4.0,2.0,36.0,2.0,1.0,4.0,5.0,0.0,0.0,12.0,0.0,0.5611412572501205
1.0,0,0,-6.0,10.0,6.0,37.0,3.0,1.0,30.0,2.0,11.0,3.0,4.0,2.0,17.0,1.0,0.0,0.23669450664402686
0.0,1,1,6.0,6.0,10.0,54.0,3.0,1.0,0.0,1.0,20.0,2.0,8.0,3.0,21.0,2.0,0.0,0.20008214629644058
1.0,0,0,-6.0,10.0,6.0,29.0,5.0,1.0,30.0,3.0,13.0,4.0,5.0,1.0,7.0,3.0,0.0,0.4823551619457294
0.0,1,1,6.0,6.0,10.0,49.0,3.0,1.0,0.0,1.0,9.0,2.0,7.0,4.0,31.0,4.0,0.0,0.07420559657653872
1.0,0,0,-6.0,10.0,6.0,24.0,5.0,1.0,30.0,3.0,13.0,4.0,5.0,1.0,2.0,5.0,0.0,0.7246964214091794
0.0,1,1,6.0,6.0,10.0,49.0,3.0,1.0,0.0,1.0,9.0,2.0,7.0,4.0,30.0,6.0,0.0,0.3274970546542677
1.0,0,0,-6.0,10.0,6.0,24.0,4.0,1.0,30.0,3.0,13.0,4.0,5.0,1.0,2.0,7.0,0.0,0.6392321625021646
0.0,1,1,6.0,6.0,10.0,49.0,3.0,1.0,0.0,1.0,9.0,2.0,7.0,4.0,31.0,8.0,0.0,0.2745323709131495
1.0,0,0,-6.0,10.0,6.0,22.0,6.0,1.0,30.0,3.0,9.0,4.0,4.0,1.0,5.0,9.0,0.0,0.35575424812744416
0.0,1,1,6.0,6.0,10.0,44.0,5.0,1.0,0.0,2.0,17.0,2.0,7.0,3.0,21.0,10.0,0.0,0.38951666564850024
1.0,0,0,-6.0,10.0,6.0,22.0,6.0,1.0,30.0,3.0,9.0,4.0,4.0,1.0,5.0,11.0,0.0,0.0
0.0,1,1,6.0,6.0,10.0,38.0,5.0,1.0,0.0,2.0,17.0,2.0,5.0,2.0,13.0,12.0,0.0,0.10854832526076996
1.0,0,0,-6.0,10.0,6.0,19.0,6.0,1.0,30.0,4.0,13.0,4.0,4.0,0.0,0.0,13.0,0.0,0.4218165689930978
0.0,1,1,6.0,6.0,10.0,37.0,6.0,1.0,0.0,3.0,29.0,2.0,5.0,0.0,0.0,14.0,0.0,0.2617572666423312
1.0,0,0,-6.0,10.0,6.0,19.0,6.0,1.0,30.0,4.0,13.0,4.0,4.0,0.0,0.0,15.0,0.0,0.17317102186712074
0.0,1,1,6.0,6.0,10.0,37.0,6.0,1.0,0.0,3.0,29.0,2.0,5.0,0.0,0.0,16.0,0.0,0.1085957114995469
1.0,0,0,-6.0,10.0,6.0,19.0,6.0,1.0,30.0,4.0,13.0,4.0,4.0,0.0,0.0,17.0,0.0,0.0
0.0,1,1,6.0,6.0,10.0,19.0,3.0,2.0,12.0,0.0,0.0,2.0,5.0,2.0,10.0,18.0,0.0,0.2843640840597608
1.0,0,0,-6.0,10.0,6.0,19.0,6.0,1.0,30.0,4.0,13.0,4.0,4.0,0.0,0.0,19.0,0.0,0.0
0.0,1,1,6.0,6.0,10.0,19.0,3.0,2.0,12.0,0.0,0.0,2.0,5.0,2.0,10.0,20.0,0.0,0.0
1.0,0,0,-6.0,10.0,6.0,19.0,6.0,1.0,30.0,4.0,13.0,4.0,4.0,0.0,0.0,21.0,0.0,0.0
0.0,1,1,6.0,6.0,10.0,19.0,3.0,2.0,12.0,0.0,0.0,2.0,5.0,2.0,10.0,22.0,0.0,0.0
1.0,0,0,-6.0,10.0,6.0,19.0,6.0,1.0,30.0,4.0,13.0,4.0,4.0,0.0,0.0,23.0,0.0,0.8793748969175679
0.0,1,1,6.0,6.0,10.0,12.0,2.0,2.0,18.0,0.0,0.0,2.0,5.0,1.0,4.0,24.0,0.0,0.0
1.0,0,0,-6.0,10.0,6.0,19.0,6.0,1.0,30.0,4.0,13.0,4.0,4.0,0.0,0.0,25.0,0.0,1.5406188381531363
0.0,1,1,6.0,6.0,10.0,9.0,2.0,2.0,18.0,0.0,0.0,3.0,6.0,0.0,0.0,26.0,0.0,1.1243970106328562
0.0,0,1,-2.0,12.0,10.0,41.0,5.0,1.0,21.0,2.0,25.0,3.0,7.0,1.0,6.0,1.0,0.0,0.40098500019414746
1.0,1,0,2.0,10.0,12.0,47.0,7.0,0.0,0.0,5.0,25.0,4.0,4.0,2.0,15.0,2.0,0.0,0.229241420920432
0.0,0,1,-2.0,12.0,10.0,33.0,5.0,1.0,21.0,2.0,9.0,3.0,3.0,2.0,14.0,3.0,0.0,0.48415751997131673
1.0,1,0,2.0,10.0,12.0,22.0,7.0,1.0,21.0,4.0,12.0,4.0,4.0,1.0,5.0,4.0,0.0,0.04866749926877052
0.0,0,1,-2.0,12.0,10.0,33.0,5.0,1.0,21.0,2.0,9.0,3.0,3.0,2.0,14.0,5.0,1.0,0.10564648568952956
1.0,1,0,2.0,10.0,12.0,22.0,7.0,1.0,21.0,4.0,12.0,4.0,4.0,1.0,5.0,6.0,0.0,0.8005625034014361
0.0,0,1,-2.0,12.0,10.0,29.0,7.0,1.0,21.0,3.0,17.0,3.0,3.0,1.0,6.0,7.0,0.0,1.5822428522935703
1.0,1,0,2.0,10.0,12.0,22.0,7.0,1.0,21.0,4.0,12.0,4.0,4.0,1.0,5.0,8.0,0.0,0.36924138271919943
0.0,0,1,-2.0,12.0,10.0,11.0,4.0,2.0,36.0,1.0,0.0,3.0,3.0,1.0,4.0,9.0,0.0,0.14673998928718174
1.0,1,0,2.0,10.0,12.0,9.0,5.0,2.0,27.0,1.0,3.0,3.0,6.0,0.0,0.0,10.0,1.0,0.7518765155985648
0.0,1,1,1.0,12.0,12.0,18.0,5.0,2.0,36.0,1.0,10.0,2.0,4.0,0.0,0.0,1.0,0.0,0.5440722975935257
1.0,0,0,-1.0,12.0,12.0,67.0,6.0,0.0,0.0,3.0,60.0,3.0,3.0,3.0,18.0,2.0,0.0,1.0151585927111768
0.0,1,1,1.0,12.0,12.0,18.0,5.0,2.0,36.0,1.0,10.0,2.0,4.0,0.0,0.0,3.0,0.0,0.2957614349179485
1.0,0,0,-1.0,12.0,12.0,64.0,4.0,0.0,0.0,2.0,32.0,3.0,3.0,3.0,22.0,4.0,0.0,0.06066983812052728
0.0,1,1,1.0,12.0,12.0,18.0,5.0,2.0,36.0,1.0,10.0,2.0,4.0,0.0,0.0,5.0,0.0,0.19830574328840414
1.0,0,0,-1.0,12.0,12.0,38.0,2.0,1.0,21.0,0.0,0.0,3.0,3.0,4.0,30.0,6.0,0.0,0.07378771773352029
0.0,1,1,1.0,12.0,12.0,18.0,5.0,2.0,36.0,1.0,10.0,2.0,4.0,0.0,0.0,7.0,0.0,0.25323372299045627
1.0,0,0,-1.0,12.0,12.0,35.0,3.0,1.0,21.0,1.0,12.0,3.0,3.0,2.0,14.0,8.0,0.0,0.18536066019096392
0.0,1,1,1.0,12.0,12.0,15.0,5.0,2.0,36.0,1.0,3.0,3.0,6.0,1.0,5.0,9.0,0.0,1.1470637851052148
1.0,0,0,-1.0,12.0,12.0,20.0,3.0,1.0,30.0,1.0,12.0,3.0,3.0,0.0,0.0,10.0,0.0,0.3276499993473666
0.0,1,1,1.0,12.0,12.0,14.0,7.0,2.0,36.0,2.0,10.0,3.0,6.0,0.0,0.0,11.0,0.0,1.1709525337891598
1.0,0,0,-1.0,12.0,12.0,20.0,3.0,1.0,30.0,1.0,12.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0
0.0,1,1,1.0,12.0,12.0,14.0,7.0,2.0,36.0,2.0,10.0,3.0,6.0,0.0,0.0,13.0,0.0,0.4800778962494429
1.0,0,0,-1.0,12.0,12.0,11.0,1.0,2.0,42.0,0.0,0.0,3.0,3.0,1.0,4.0,14.0,0.0,0.08668944903447813
0.0,1,1,1.0,12.0,12.0,10.0,8.0,2.0,39.0,4.0,12.0,4.0,6.0,0.0,0.0,15.0,0.0,0.5384578020634501
0.0,0,1,-9.0,13.0,12.0,32.0,4.0,2.0,33.0,1.0,16.0,1.0,3.0,1.0,9.0,1.0,0.0,0.22806316007098038
1.0,1,0,9.0,12.0,13.0,41.0,7.0,1.0,30.0,3.0,33.0,2.0,3.0,1.0,10.0,2.0,0.0,0.05745371692541463
0.0,0,1,-9.0,13.0,12.0,23.0,4.0,2.0,33.0,1.0,16.0,2.0,3.0,0.0,0.0,3.0,1.0,0.24085048743383117
1.0,1,0,9.0,12.0,13.0,36.0,7.0,1.0,30.0,3.0,33.0,3.0,7.0,0.0,0.0,4.0,0.0,0.06057035267750443
0.0,0,1,-9.0,13.0,12.0,23.0,4.0,2.0,33.0,1.0,16.0,2.0,3.0,0.0,0.0,5.0,1.0,0.3139415326068735
1.0,1,0,9.0,12.0,13.0,30.0,7.0,1.0,30.0,3.0,21.0,3.0,3.0,1.0,4.0,6.0,0.0,0.36796771373846143
0.0,0,1,-9.0,13.0,12.0,20.0,2.0,2.0,33.0,0.0,0.0,2.0,3.0,2.0,13.0,7.0,1.0,0.06102772935610995
1.0,1,0,9.0,12.0,13.0,26.0,5.0,1.0,30.0,2.0,10.0,4.0,5.0,1.0,4.0,8.0,1.0,0.18581658208805205
0.0,0,1,-9.0,13.0,12.0,19.0,2.0,2.0,33.0,0.0,0.0,2.0,3.0,2.0,12.0,9.0,1.0,0.2206584773159576
1.0,1,0,9.0,12.0,13.0,10.0,4.0,2.0,42.0,1.0,0.0,4.0,6.0,0.0,0.0,10.0,1.0,0.47607219775640197
0.0,1,1,28.0,13.0,21.0,29.0,2.0,2.0,9.0,0.0,0.0,2.0,7.0,2.0,20.0,1.0,0.0,0.4096089487155431
1.0,0,0,-28.0,21.0,13.0,71.0,6.0,0.0,0.0,3.0,35.0,2.0,4.0,4.0,32.0,2.0,0.0,0.24890811233013804
0.0,1,1,28.0,13.0,21.0,29.0,2.0,2.0,9.0,0.0,0.0,2.0,7.0,2.0,20.0,3.0,0.0,0.4075356118767692
1.0,0,0,-28.0,21.0,13.0,71.0,8.0,0.0,0.0,4.0,55.0,2.0,4.0,2.0,13.0,4.0,0.0,0.07769049581685993
0.0,1,1,28.0,13.0,21.0,29.0,4.0,2.0,9.0,1.0,20.0,2.0,7.0,0.0,0.0,5.0,0.0,0.42797254050049766
1.0,0,0,-28.0,21.0,13.0,42.0,5.0,1.0,30.0,2.0,19.0,2.0,4.0,3.0,21.0,6.0,0.0,0.15841686895590879
0.0,1,1,28.0,13.0,21.0,20.0,4.0,2.0,9.0,1.0,0.0,3.0,7.0,1.0,10.0,7.0,0.0,0.11785235664684465
1.0,0,0,-28.0,21.0,13.0,37.0,5.0,1.0,30.0,2.0,19.0,3.0,7.0,2.0,13.0,8.0,0.0,0.2771650760476726
0.0,1,1,28.0,13.0,21.0,14.0,4.0,2.0,9.0,1.0,0.0,3.0,3.0,1.0,7.0,9.0,0.0,0.2128509104164062
1.0,0,0,-28.0,21.0,13.0,36.0,8.0,1.0,30.0,4.0,42.0,3.0,7.0,0.0,0.0,10.0,0.0,0.5617985630674046
0.0,1,1,28.0,13.0,21.0,8.0,5.0,2.0,12.0,2.0,4.0,4.0,4.0,0.0,0.0,11.0,0.0,0.19935389386883945
0.0,0,1,-18.0,41.0,21.0,72.0,5.0,0.0,0.0,3.0,37.0,2.0,5.0,3.0,27.0,1.0,0.0,0.23669450664402686
1.0,1,0,18.0,21.0,41.0,43.0,3.0,1.0,9.0,1.0,10.0,3.0,6.0,3.0,27.0,2.0,0.0,0.34580388674219087
0.0,0,1,-18.0,41.0,21.0,63.0,5.0,0.0,0.0,3.0,37.0,3.0,5.0,2.0,18.0,3.0,0.0,0.4471883878479925
1.0,1,0,18.0,21.0,41.0,36.0,3.0,1.0,9.0,1.0,10.0,3.0,3.0,2.0,17.0,4.0,0.0,0.21278539652529374
0.0,0,1,-18.0,41.0,21.0,56.0,5.0,0.0,0.0,3.0,37.0,3.0,3.0,2.0,12.0,5.0,0.0,0.25867319786325327
1.0,1,0,18.0,21.0,41.0,26.0,2.0,1.0,12.0,1.0,10.0,3.0,3.0,1.0,7.0,6.0,0.0,0.0
0.0,0,1,-18.0,41.0,21.0,56.0,5.0,0.0,0.0,3.0,37.0,3.0,3.0,2.0,12.0,7.0,0.0,0.20906878368170667
1.0,1,0,18.0,21.0,41.0,26.0,2.0,1.0,12.0,1.0,10.0,3.0,3.0,1.0,7.0,8.0,0.0,0.19397379620789584
0.0,0,1,-18.0,41.0,21.0,33.0,3.0,1.0,18.0,1.0,14.0,3.0,3.0,2.0,9.0,9.0,0.0,1.0296274394416403
1.0,1,0,18.0,21.0,41.0,26.0,2.0,1.0,12.0,1.0,10.0,3.0,3.0,1.0,7.0,10.0,0.0,0.10850719766019752
0.0,0,1,-18.0,41.0,21.0,33.0,3.0,1.0,18.0,1.0,14.0,3.0,3.0,2.0,9.0,11.0,0.0,0.24445840830913318
1.0,1,0,18.0,21.0,41.0,26.0,2.0,1.0,12.0,1.0,10.0,3.0,3.0,1.0,7.0,12.0,0.0,0.09552229133552789
0.0,0,1,-18.0,41.0,21.0,33.0,3.0,1.0,18.0,1.0,14.0,3.0,3.0,2.0,9.0,13.0,0.0,0.26394446595735105
1.0,1,0,18.0,21.0,41.0,26.0,2.0,1.0,12.0,1.0,10.0,3.0,3.0,1.0,7.0,14.0,0.0,0.0
0.0,0,1,-18.0,41.0,21.0,27.0,5.0,1.0,18.0,2.0,5.0,4.0,4.0,3.0,16.0,15.0,0.0,1.1958918422688354
1.0,1,0,18.0,21.0,41.0,15.0,3.0,2.0,18.0,1.0,10.0,3.0,6.0,0.0,0.0,16.0,0.0,0.5623021040962443
0.0,0,1,-18.0,41.0,21.0,24.0,7.0,1.0,18.0,3.0,13.0,4.0,4.0,1.0,5.0,17.0,0.0,0.0
1.0,1,0,18.0,21.0,41.0,15.0,3.0,2.0,18.0,1.0,10.0,3.0,6.0,0.0,0.0,18.0,0.0,0.0
0.0,0,1,-18.0,41.0,21.0,21.0,9.0,1.0,18.0,4.0,17.0,4.0,4.0,0.0,0.0,19.0,0.0,1.2123505439508917
1.0,1,0,18.0,21.0,41.0,1.0,2.0,3.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,1.348083083885441
1.0,0,0,-12.0,39.0,41.0,64.0,6.0,0.0,0.0,3.0,27.0,3.0,5.0,4.0,32.0,1.0,0.0,0.43481171658391743
0.0,1,1,12.0,41.0,39.0,50.0,3.0,1.0,27.0,1.0,14.0,2.0,5.0,3.0,26.0,2.0,0.0,0.16077956300035545
1.0,0,0,-12.0,39.0,41.0,61.0,8.0,0.0,0.0,4.0,38.0,3.0,5.0,2.0,17.0,3.0,0.0,0.14394000765973028
0.0,1,1,12.0,41.0,39.0,49.0,3.0,1.0,27.0,1.0,14.0,2.0,5.0,3.0,24.0,4.0,0.0,0.14003498737852005
1.0,0,0,-12.0,39.0,41.0,53.0,8.0,0.0,0.0,4.0,38.0,4.0,6.0,1.0,7.0,5.0,0.0,0.3152429438327323
0.0,1,1,12.0,41.0,39.0,49.0,3.0,1.0,27.0,1.0,14.0,2.0,5.0,3.0,24.0,6.0,0.0,0.08627838291379415
1.0,0,0,-12.0,39.0,41.0,45.0,8.0,0.0,0.0,4.0,22.0,4.0,3.0,2.0,15.0,7.0,0.0,0.48813186364469074
0.0,1,1,12.0,41.0,39.0,49.0,3.0,1.0,27.0,1.0,14.0,2.0,5.0,3.0,24.0,8.0,0.0,0.0
1.0,0,0,-12.0,39.0,41.0,41.0,8.0,0.0,0.0,4.0,22.0,4.0,3.0,2.0,11.0,9.0,0.0,0.5107035897987148
0.0,1,1,12.0,41.0,39.0,40.0,3.0,1.0,27.0,1.0,14.0,3.0,5.0,2.0,14.0,10.0,0.0,0.10726816223430989
1.0,0,0,-12.0,39.0,41.0,41.0,8.0,0.0,0.0,4.0,22.0,4.0,3.0,2.0,11.0,11.0,0.0,0.0
0.0,1,1,12.0,41.0,39.0,36.0,3.0,1.0,27.0,1.0,14.0,3.0,5.0,2.0,10.0,12.0,0.0,0.0
1.0,0,0,-12.0,39.0,41.0,39.0,11.0,0.0,0.0,6.0,41.0,4.0,3.0,0.0,0.0,13.0,0.0,0.779423620687515
0.0,1,1,12.0,41.0,39.0,13.0,2.0,2.0,48.0,0.0,0.0,3.0,5.0,1.0,4.0,14.0,0.0,0.7737989478038755
1.0,0,0,-12.0,39.0,41.0,21.0,7.0,1.0,15.0,3.0,11.0,4.0,3.0,1.0,5.0,15.0,0.0,0.0
0.0,1,1,12.0,41.0,39.0,13.0,2.0,2.0,48.0,0.0,0.0,3.0,5.0,1.0,4.0,16.0,0.0,0.0
1.0,0,0,-12.0,39.0,41.0,20.0,7.0,1.0,15.0,3.0,11.0,4.0,3.0,1.0,4.0,17.0,0.0,0.19252889997911463
0.0,1,1,12.0,41.0,39.0,8.0,1.0,2.0,57.0,0.0,0.0,3.0,5.0,0.0,0.0,18.0,0.0,1.3265725968650701
0.0,1,1,27.0,53.0,39.0,64.0,9.0,0.0,0.0,5.0,54.0,3.0,5.0,1.0,10.0,1.0,0.0,0.3285809871002412
1.0,0,0,-27.0,39.0,53.0,57.0,6.0,0.0,0.0,4.0,29.0,4.0,4.0,2.0,18.0,2.0,0.0,0.4257404364915381
0.0,1,1,27.0,53.0,39.0,55.0,10.0,0.0,0.0,6.0,55.0,4.0,5.0,0.0,0.0,3.0,0.0,0.5067461548494181
1.0,0,0,-27.0,39.0,53.0,55.0,6.0,0.0,0.0,4.0,29.0,4.0,4.0,2.0,15.0,4.0,0.0,0.6156612206033147
0.0,1,1,27.0,53.0,39.0,47.0,12.0,0.0,0.0,7.0,40.0,5.0,5.0,1.0,8.0,5.0,0.0,0.3967126951500367
1.0,0,0,-27.0,39.0,53.0,51.0,6.0,0.0,0.0,4.0,18.0,4.0,4.0,3.0,25.0,6.0,0.0,0.08288859069329231
0.0,1,1,27.0,53.0,39.0,35.0,8.0,1.0,3.0,4.0,37.0,3.0,4.0,0.0,0.0,7.0,0.0,0.2614774426234666
1.0,0,0,-27.0,39.0,53.0,51.0,6.0,0.0,0.0,4.0,18.0,4.0,4.0,3.0,25.0,8.0,0.0,0.06943584601973309
0.0,1,1,27.0,53.0,39.0,24.0,5.0,2.0,6.0,2.0,23.0,2.0,8.0,0.0,0.0,9.0,0.0,0.5112079777949786
1.0,0,0,-27.0,39.0,53.0,31.0,4.0,1.0,12.0,2.0,1.0,4.0,4.0,3.0,20.0,10.0,0.0,0.0
0.0,1,1,27.0,53.0,39.0,24.0,5.0,2.0,6.0,2.0,23.0,2.0,8.0,0.0,0.0,11.0,0.0,0.2897946068196478
1.0,0,0,-27.0,39.0,53.0,28.0,6.0,1.0,12.0,3.0,11.0,4.0,4.0,1.0,7.0,12.0,0.0,0.09616657168073807
0.0,1,1,27.0,53.0,39.0,19.0,1.0,2.0,6.0,0.0,0.0,2.0,4.0,2.0,11.0,13.0,0.0,0.18745859532006906
1.0,0,0,-27.0,39.0,53.0,28.0,6.0,1.0,12.0,3.0,11.0,4.0,4.0,1.0,7.0,14.0,0.0,0.3340855368745687
0.0,1,1,27.0,53.0,39.0,18.0,3.0,2.0,6.0,1.0,10.0,2.0,4.0,0.0,0.0,15.0,0.0,0.14387028627601847
1.0,0,0,-27.0,39.0,53.0,28.0,6.0,1.0,12.0,3.0,11.0,4.0,4.0,1.0,7.0,16.0,0.0,0.0
